,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city,Clusterlabel
11007,1,40000.0,49.22,48,4,160,0,F,Mill Valley,1
11008,1,40000.0,1764.96,48,4,258,0,F,Werne,1
11009,2,40000.0,153.46,48,5,216,0,F,Salem,1
11010,1,50000.0,1151.76,76,4,188,0,F,Palo Alto,0
11011,2,80000.0,4558.5225,50,4,132,0,F,Lake Oswego,3
11012,2,100000.0,5945.21,42,6,163,0,F,Milwaukie,3
11013,2,40000.0,3001.0425,59,3,101,0,F,Esher-Molesey,1
11014,3,50000.0,235.54,40,8,250,0,F,Victoria,0
11015,1,50000.0,1709.98,84,2,195,0,F,Port Hammond,0
11016,1,60000.0,27.28,46,2,130,0,F,Kirkland,0
11017,1,40000.0,1155.48,42,2,91,0,F,Downey,1
11018,1,40000.0,3578.27,56,1,160,0,F,Mill Valley,1
11019,1,60000.0,78.98,67,2,158,0,F,Metchosin,0
11020,1,40000.0,2478.34,55,2,233,0,F,Spring Valley,1
11021,1,60000.0,1700.99,58,1,37,0,F,Burlingame,0
11022,1,10000.0,69.97,51,3,159,0,F,Metz,1
11023,2,20000.0,1540.4275,56,2,255,0,F,Warrington,1
11024,1,60000.0,1205.47,48,3,158,0,F,Metchosin,0
11025,2,60000.0,1588.5682,54,4,198,0,F,Portland,0
11026,1,60000.0,39.98,68,2,82,0,F,Concord,0
11027,2,70000.0,5765.92,50,7,136,0,F,Langford,0
11028,2,40000.0,5976.32,44,4,195,0,F,Port Hammond,1
11029,2,60000.0,4143.74,55,4,117,0,F,Haney,0
11030,2,70000.0,77.27,64,4,151,0,F,Lynnwood,0
11031,2,70000.0,4813.95,80,8,261,0,F,Westminster,0
11032,2,80000.0,3040.0382,47,6,259,0,F,West Covina,3
11033,1,30000.0,74.98,37,3,244,0,F,Torrance,1
11034,1,30000.0,780.82,59,4,83,0,F,Coronado,1
11035,2,50000.0,4829.39,44,5,227,0,F,Shawnee,0
11036,1,40000.0,1760.47,82,3,4,0,F,Beaverton,1
11037,1,70000.0,2391.94,67,5,233,0,F,Spring Valley,0
11038,1,70000.0,588.96,69,4,233,0,F,Spring Valley,0
11039,2,90000.0,4498.5325,55,3,126,0,F,Issaquah,3
11040,1,60000.0,1179.47,43,3,169,1,M,National City,0
11041,1,50000.0,1763.97,46,3,168,1,M,N. Vancouver,0
11042,1,40000.0,1750.98,74,2,84,1,M,Corvallis,1
11043,1,20000.0,21.49,43,1,159,1,M,Metz,1
11044,1,60000.0,39.98,53,2,216,1,M,Salem,0
11045,1,10000.0,56.96,60,3,249,1,M,Versailles,1
11046,1,40000.0,1164.47,56,3,147,1,M,Liverpool,1
11047,1,60000.0,32.28,47,2,263,1,M,Wollongong,0
11048,2,60000.0,2199.4075,49,4,263,1,M,Wollongong,0
11049,2,70000.0,344.04,38,9,122,1,M,Hobart,0
11050,2,10000.0,4426.0582,47,4,24,1,M,Boulogne-Billancourt,1
11051,3,40000.0,7013.79,47,7,255,1,M,Warrington,1
11052,1,70000.0,25.48,71,2,37,1,M,Burlingame,0
11053,2,50000.0,5983.74,44,4,99,1,M,El Cajon,0
11054,3,60000.0,108.54,49,6,136,1,M,Langford,0
11055,2,10000.0,2668.0782,38,3,86,1,M,Cranbourne,1
11056,1,90000.0,143.78,47,3,4,1,M,Beaverton,3
11057,1,80000.0,86.95,51,4,221,1,M,San Gabriel,3
11058,2,20000.0,2721.5525,40,2,89,1,M,Darlinghurst,1
11059,2,30000.0,1934.75,43,5,183,1,M,Orleans,1
11060,1,60000.0,1764.96,68,4,35,1,M,Burbank,0
11061,1,100000.0,33.98,71,2,13,1,M,Berlin,3
11062,1,20000.0,574.98,50,2,106,1,M,Frankfurt am Main,1
11063,1,40000.0,1147.77,41,3,123,1,M,Hof,1
11064,3,40000.0,91.75,74,5,89,1,M,Darlinghurst,1
11065,3,10000.0,8161.97,48,7,162,1,M,Milton Keynes,1
11066,1,120000.0,36.27,70,3,258,1,M,Werne,2
11067,1,70000.0,7.28,50,2,135,1,M,Lane Cove,0
11068,1,20000.0,27.77,82,3,114,1,M,Grevenbroich,1
11069,1,80000.0,14.98,60,2,36,1,M,Burien,3
11070,1,90000.0,4.99,72,1,194,1,M,Poing,3
11071,2,20000.0,1277.5582,66,5,234,1,M,Springwood,1
11072,2,60000.0,98.96,52,4,34,1,M,Brisbane,0
11073,1,80000.0,39.99,50,2,234,1,M,Springwood,3
11074,2,90000.0,4460.0382,52,6,235,1,M,St. Leonards,3
11075,1,100000.0,39.98,54,2,205,1,M,Rockhampton,3
11076,1,120000.0,69.99,53,1,82,1,M,Concord,2
11077,2,130000.0,4369.0882,58,2,9,1,M,Bendigo,2
11078,1,20000.0,4.99,41,1,79,1,M,Colombes,1
11079,2,10000.0,3948.97,39,3,104,1,M,Findon,1
11080,3,40000.0,4122.7375,47,7,143,1,M,Les Ulis,1
11081,1,10000.0,63.97,55,3,190,1,M,Paris,1
11082,3,60000.0,5290.6796,55,9,112,0,F,Gold Coast,0
11083,1,60000.0,1759.97,43,3,106,0,F,Frankfurt am Main,0
11084,1,130000.0,23.78,70,2,148,0,F,London,2
11085,1,60000.0,2473.04,50,4,37,0,F,Burlingame,0
11086,1,40000.0,1769.96,39,4,166,1,M,München,1
11087,1,40000.0,553.97,78,3,256,1,M,Warrnambool,1
11088,1,60000.0,54.98,42,2,89,1,M,Darlinghurst,0
11089,1,100000.0,9.99,54,1,205,1,M,Rockhampton,3
11090,1,110000.0,2384.07,52,1,235,1,M,St. Leonards,3
11091,3,90000.0,6914.8525,69,7,13,1,M,Berlin,3
11092,2,120000.0,3124.96,56,3,141,1,M,Leipzig,2
11093,2,60000.0,4144.34,57,2,75,1,M,Cloverdale,0
11094,2,70000.0,67.21,57,4,112,1,M,Gold Coast,0
11095,2,170000.0,63.98,67,2,268,1,M,York,2
11096,1,10000.0,12.94,54,2,167,1,M,Münster,1
11097,2,40000.0,1854.5782,74,3,104,0,F,Findon,1
11098,2,90000.0,4930.68,44,4,228,0,F,Silverwater,3
11099,1,80000.0,39.98,68,2,207,0,F,Roncq,3
11100,1,90000.0,2319.99,67,1,116,0,F,Hamburg,3
11101,2,130000.0,132.95,67,5,148,0,F,London,2
11102,1,10000.0,7.28,70,2,153,0,F,Malabar,1
11103,3,20000.0,5245.06,47,8,148,0,F,London,1
11104,1,80000.0,21.49,45,1,199,0,F,Puyallup,3
11105,1,40000.0,3578.27,47,1,14,0,F,Beverly Hills,1
11106,1,50000.0,91.95,52,4,126,0,F,Issaquah,0
11107,1,60000.0,574.98,45,2,120,0,F,Hervey Bay,0
11108,1,60000.0,39.98,70,2,84,0,F,Corvallis,0
11109,1,100000.0,548.98,51,2,220,0,F,San Francisco,3
11110,1,60000.0,2181.5625,45,1,174,0,F,Newton,0
11111,1,70000.0,94.46,41,4,88,0,F,Daly City,0
11112,1,80000.0,7.28,52,2,182,0,F,Oregon City,3
11113,1,110000.0,84.92,76,3,83,0,F,Coronado,3
11114,1,60000.0,1763.97,46,3,203,0,F,Renton,0
11115,1,60000.0,782.99,58,1,178,0,F,Oak Bay,0
11116,1,90000.0,93.46,44,4,36,0,F,Burien,3
11117,1,100000.0,34.99,61,1,95,0,F,Dunkerque,3
11118,1,10000.0,68.49,53,2,129,0,F,Kirkby,1
11119,2,10000.0,2715.4075,60,4,145,1,M,Lille,1
11120,1,30000.0,21.49,42,1,100,0,F,Erlangen,1
11121,1,40000.0,1249.84,48,2,142,0,F,Lemon Grove,1
11122,2,60000.0,65.95,37,4,168,0,F,N. Vancouver,0
11123,2,60000.0,134.23,70,7,110,0,F,Glendale,0
11124,1,60000.0,1735.98,71,2,149,0,F,Long Beach,0
11125,1,40000.0,3578.27,44,1,84,0,F,Corvallis,1
11126,1,60000.0,14.98,53,2,115,0,F,Grossmont,0
11127,1,70000.0,2376.96,78,3,254,0,F,Walla Walla,0
11128,2,80000.0,91.97,60,2,174,0,F,Newton,3
11129,2,20000.0,2755.4175,38,3,249,0,F,Versailles,1
11130,1,20000.0,23.78,41,2,23,0,F,Bottrop,1
11131,1,10000.0,124.99,63,2,95,0,F,Dunkerque,1
11132,1,30000.0,3374.99,52,1,95,0,F,Dunkerque,1
11133,1,40000.0,2389.97,42,4,133,0,F,Lakewood,1
11134,1,60000.0,1134.47,37,3,219,0,F,San Diego,0
11135,1,60000.0,1149.47,58,3,84,0,F,Corvallis,0
11136,1,70000.0,78.98,67,2,115,0,F,Grossmont,0
11137,3,10000.0,6709.59,48,6,210,0,F,Runcorn,1
11138,1,40000.0,39.98,43,2,225,0,F,Seattle,1
11139,1,40000.0,3578.27,48,1,136,0,F,Langford,1
11140,2,80000.0,6021.62,60,2,245,0,F,Townsville,3
11141,1,40000.0,54.98,44,2,247,0,F,Vancouver,1
11142,1,60000.0,1764.96,47,4,78,0,F,Colma,0
11143,1,60000.0,3578.27,47,1,132,0,F,Lake Oswego,0
11144,2,70000.0,4533.5225,46,4,177,0,F,Novato,0
11145,2,80000.0,195.95,48,4,227,0,F,Shawnee,3
11146,1,40000.0,27.28,75,2,232,0,F,Spokane,1
11147,1,90000.0,4.99,51,1,198,0,F,Portland,3
11148,2,30000.0,140.94,80,5,205,0,F,Rockhampton,1
11149,2,40000.0,159.99,42,3,14,0,F,Beverly Hills,1
11150,1,80000.0,44.91,54,4,137,0,F,Langley,3
11151,1,20000.0,32.27,72,3,163,0,F,Milwaukie,1
11152,2,30000.0,2803.5225,47,4,20,0,F,Bobigny,1
11153,1,70000.0,7.28,42,2,112,0,F,Gold Coast,0
11154,3,100000.0,5140.3982,40,7,135,0,F,Lane Cove,3
11155,2,20000.0,66.26,65,4,175,0,F,North Ryde,1
11156,2,20000.0,2497.96,58,4,39,0,F,Bury,1
11157,1,30000.0,60.47,43,3,190,0,F,Paris,1
11158,2,80000.0,1350.75,51,5,171,0,F,Newcastle,3
11159,1,80000.0,2384.07,52,1,122,0,F,Hobart,3
11160,1,130000.0,2451.3,62,2,148,0,F,London,2
11161,1,10000.0,548.98,54,2,253,0,F,W. York,1
11162,2,110000.0,4663.7925,41,5,138,0,F,Lavender Bay,3
11163,1,160000.0,2466.32,65,4,266,0,F,Woolston,2
11164,1,100000.0,4.99,60,1,175,1,M,North Ryde,3
11165,1,40000.0,2419.06,47,2,200,1,M,Reading,1
11166,1,20000.0,53.99,66,1,167,1,M,Münster,1
11167,2,40000.0,5314.25,65,3,104,1,M,Findon,1
11168,2,60000.0,1918.3975,71,5,110,0,F,Glendale,0
11169,1,70000.0,121.57,65,4,84,0,F,Corvallis,0
11170,1,40000.0,71.58,43,3,252,0,F,W. Linn,1
11171,1,20000.0,49.48,43,2,116,0,F,Hamburg,1
11172,1,90000.0,556.26,52,4,256,1,M,Warrnambool,3
11173,1,10000.0,805.33,41,3,120,1,M,Hervey Bay,1
11174,2,10000.0,96.75,40,5,86,1,M,Cranbourne,1
11175,1,30000.0,59.98,42,2,4,1,M,Beaverton,1
11176,1,60000.0,7.28,67,2,37,1,M,Burlingame,0
11177,1,10000.0,27.77,63,3,75,1,M,Cloverdale,1
11178,1,120000.0,29.48,50,2,63,1,M,Cheltenham,2
11179,1,40000.0,563.96,52,4,78,1,M,Colma,1
11180,1,50000.0,1735.98,43,2,203,1,M,Renton,0
11181,1,50000.0,539.99,45,1,160,1,M,Mill Valley,0
11182,1,60000.0,1120.49,48,1,243,1,M,Tacoma,0
11183,2,60000.0,68.96,56,4,113,1,M,Goulburn,0
11184,2,110000.0,6037.89,60,5,113,1,M,Goulburn,3
11185,3,30000.0,5251.34,58,10,255,1,M,Warrington,1
11186,2,30000.0,4397.75,60,3,23,1,M,Bottrop,1
11187,1,50000.0,29.99,46,1,132,1,M,Lake Oswego,0
11188,2,60000.0,4618.5325,51,4,83,1,M,Coronado,0
11189,1,80000.0,2398.05,41,3,97,1,M,Edmonds,3
11190,1,100000.0,2325.96,85,3,14,1,M,Beverly Hills,3
11191,1,30000.0,565.47,37,3,163,1,M,Milwaukie,1
11192,1,30000.0,2.29,70,1,202,1,M,Redwood City,1
11193,2,60000.0,146.94,62,5,168,1,M,N. Vancouver,0
11194,1,60000.0,78.98,66,2,130,1,M,Kirkland,0
11195,2,100000.0,3177.94,61,6,159,1,M,Metz,3
11196,1,120000.0,69.99,52,1,115,1,M,Grossmont,2
11197,1,40000.0,64.97,43,3,36,1,M,Burien,1
11198,1,40000.0,27.28,54,2,222,1,M,Santa Cruz,1
11199,1,60000.0,1750.98,38,2,259,1,M,West Covina,0
11200,1,60000.0,1205.47,40,3,149,1,M,Long Beach,0
11201,1,60000.0,1759.97,63,3,199,1,M,Puyallup,0
11202,2,70000.0,108.46,44,5,182,1,M,Oregon City,0
11203,1,70000.0,31.97,71,2,136,1,M,Langford,0
11204,2,110000.0,3127.95,50,5,215,1,M,Saint-Denis,3
11205,1,30000.0,2334.97,38,3,37,1,M,Burlingame,1
11206,3,30000.0,146.53,38,7,168,1,M,N. Vancouver,1
11207,3,40000.0,5393.31,50,5,248,0,F,Verrieres Le Buisson,1
11208,1,80000.0,2473.05,42,3,228,0,F,Silverwater,3
11209,2,80000.0,123.96,44,4,241,0,F,Sydney,3
11210,2,30000.0,26.97,40,2,200,0,F,Reading,1
11211,1,30000.0,4.99,43,1,146,0,F,Lincoln Acres,1
11212,2,70000.0,4399.0782,61,3,245,0,F,Townsville,0
11213,2,10000.0,2983.34,37,2,122,0,F,Hobart,1
11214,2,10000.0,4186.23,39,5,155,0,F,Matraville,1
11215,2,10000.0,38.25,58,4,148,0,F,London,1
11216,1,30000.0,56.97,38,2,14,0,F,Beverly Hills,1
11217,1,40000.0,574.98,65,2,9,0,F,Bendigo,1
11218,2,60000.0,1777.8775,67,3,139,0,F,Lebanon,0
11219,2,70000.0,3295.4275,77,2,133,0,F,Lakewood,0
11220,1,80000.0,588.96,60,4,151,0,F,Lynnwood,3
11221,2,130000.0,5905.48,51,5,91,0,F,Downey,2
11222,1,130000.0,561.92,51,4,173,0,F,Newport Beach,2
11223,1,30000.0,8.99,40,1,190,1,M,Paris,1
11224,1,40000.0,21.49,46,1,127,1,M,Kassel,1
11225,1,120000.0,14.98,45,2,42,1,M,Caloundra,2
11226,3,150000.0,90.19,46,7,138,1,M,Lavender Bay,2
11227,1,50000.0,195.59,40,3,177,1,M,Novato,0
11228,2,70000.0,3198.45,65,5,243,1,M,Tacoma,0
11229,1,80000.0,2322.28,56,2,174,1,M,Newton,3
11230,1,80000.0,2369.97,54,4,7,1,M,Bellflower,3
11231,1,20000.0,123.98,70,2,122,1,M,Hobart,1
11232,2,30000.0,143.39,61,6,86,1,M,Cranbourne,1
11233,1,20000.0,13.98,51,2,183,1,M,Orleans,1
11234,1,40000.0,63.97,46,3,23,1,M,Bottrop,1
11235,1,70000.0,74.98,60,3,122,1,M,Hobart,0
11236,1,90000.0,119.98,56,2,4,1,M,Beaverton,3
11237,1,30000.0,6.28,43,2,145,0,F,Lille,1
11238,1,50000.0,2294.99,48,1,117,0,F,Haney,0
11239,1,70000.0,59.98,44,2,113,0,F,Goulburn,0
11240,2,60000.0,5915.54,49,5,139,0,F,Lebanon,0
11241,2,70000.0,3123.93,40,6,115,0,F,Grossmont,0
11242,2,70000.0,4775.63,43,4,36,0,F,Burien,0
11243,2,70000.0,4397.58,64,6,142,0,F,Lemon Grove,0
11244,1,80000.0,13.98,60,2,264,0,F,Woodburn,3
11245,2,60000.0,4813.31,66,5,149,0,F,Long Beach,0
11246,1,90000.0,2376.96,52,3,139,0,F,Lebanon,3
11247,2,60000.0,1362.96,58,4,199,0,F,Puyallup,0
11248,1,60000.0,68.97,61,3,243,0,F,Tacoma,0
11249,1,60000.0,93.46,67,4,146,0,F,Lincoln Acres,0
11250,1,60000.0,1155.48,70,2,264,0,F,Woodburn,0
11251,1,20000.0,4.99,61,1,227,0,F,Shawnee,1
11252,2,130000.0,83.95,71,5,255,0,F,Warrington,2
11253,1,40000.0,2443.35,42,1,195,0,F,Port Hammond,1
11254,2,60000.0,62.27,49,3,112,0,F,Gold Coast,0
11255,1,60000.0,88.98,53,3,113,0,F,Goulburn,0
11256,1,60000.0,94.48,53,2,247,0,F,Vancouver,0
11257,2,80000.0,3142.32,41,4,209,0,F,Royal Oak,3
11258,2,60000.0,5933.26,46,3,225,0,F,Seattle,0
11259,1,20000.0,49.97,65,3,78,0,F,Colma,1
11260,1,30000.0,128.97,37,3,225,0,F,Seattle,1
11261,1,30000.0,99.96,49,4,36,0,F,Burien,1
11262,1,30000.0,2443.35,60,1,195,0,F,Port Hammond,1
11263,1,30000.0,24.99,101,1,127,0,F,Kassel,1
11264,1,30000.0,1145.48,40,2,145,0,F,Lille,1
11265,1,30000.0,37.27,54,3,95,0,F,Dunkerque,1
11266,2,40000.0,4828.11,54,3,209,0,F,Royal Oak,1
11267,2,40000.0,2951.0525,60,2,124,0,F,Imperial Beach,1
11268,2,40000.0,4500.8225,60,4,10,0,F,Berkeley,1
11269,1,60000.0,2438.06,40,2,88,0,F,Daly City,0
11270,1,80000.0,2334.46,66,4,208,0,F,Roubaix,3
11271,1,70000.0,41.59,66,2,181,0,F,Olympia,0
11272,1,60000.0,29.93,44,2,219,0,F,San Diego,0
11273,1,50000.0,3578.27,40,1,195,0,F,Port Hammond,0
11274,1,30000.0,14.98,55,2,182,0,F,Oregon City,1
11275,1,60000.0,56.97,51,2,66,1,M,Chula Vista,0
11276,1,80000.0,58.98,54,2,78,1,M,Colma,3
11277,2,30000.0,141.98,60,2,112,1,M,Gold Coast,1
11278,2,10000.0,119.45,55,5,11,1,M,Berks,1
11279,1,20000.0,4.99,45,1,217,1,M,Salzgitter,1
11280,3,30000.0,6636.58,69,9,263,1,M,Wollongong,1
11281,3,70000.0,91.92,54,4,119,1,M,Hawthorne,0
11282,2,30000.0,3062.33,64,3,201,1,M,Redmond,1
11283,1,40000.0,1700.99,54,1,100,1,M,Erlangen,1
11284,2,50000.0,2821.7196,51,3,33,1,M,Bremerton,0
11285,1,50000.0,35.23,76,3,160,1,M,Mill Valley,0
11286,1,60000.0,13.98,69,2,115,1,M,Grossmont,0
11287,1,70000.0,618.98,55,2,177,1,M,Novato,0
11288,2,90000.0,4558.5225,80,4,35,1,M,Burbank,3
11289,1,150000.0,38.98,55,2,193,1,M,Peterborough,2
11290,2,60000.0,3245.8996,48,3,230,1,M,Sooke,0
11291,1,60000.0,2443.35,49,1,247,1,M,Vancouver,0
11292,1,60000.0,89.97,74,3,78,1,M,Colma,0
11293,1,100000.0,13.98,77,2,216,1,M,Salem,3
11294,1,110000.0,21.98,75,1,66,1,M,Chula Vista,3
11295,2,30000.0,34.56,56,4,174,1,M,Newton,1
11296,2,30000.0,3524.3575,42,6,185,1,M,Oxford,1
11297,1,40000.0,49.48,40,2,198,1,M,Portland,1
11298,1,40000.0,93.97,42,3,91,1,M,Downey,1
11299,2,60000.0,192.47,51,5,84,1,M,Corvallis,0
11300,1,60000.0,49.48,68,2,126,1,M,Issaquah,0
11301,1,80000.0,2401.45,56,4,74,1,M,Cliffside,3
11302,3,80000.0,208.41,58,7,137,1,M,Langley,3
11303,1,90000.0,69.97,49,3,154,1,M,Marysville,3
11304,1,70000.0,69.99,54,1,36,0,F,Burien,0
11305,2,10000.0,43.97,62,3,15,0,F,Billericay,1
11306,2,70000.0,87.77,46,3,156,0,F,Melbourne,0
11307,2,10000.0,61.96,56,3,268,0,F,York,1
11308,1,60000.0,4.99,71,1,252,0,F,W. Linn,0
11309,2,70000.0,93.98,74,3,173,0,F,Newport Beach,0
11310,2,80000.0,4818.33,47,3,151,0,F,Lynnwood,3
11311,2,120000.0,5998.61,53,5,131,0,F,La Jolla,2
11312,2,130000.0,3657.26,77,6,209,0,F,Royal Oak,2
11313,1,50000.0,127.28,45,3,209,0,F,Royal Oak,0
11314,1,80000.0,2419.06,49,2,9,0,F,Bendigo,3
11315,3,100000.0,94.95,78,6,227,0,F,Shawnee,3
11316,1,40000.0,782.99,66,1,247,0,F,Vancouver,1
11317,1,60000.0,1155.48,43,2,66,0,F,Chula Vista,0
11318,1,60000.0,34.89,45,2,131,0,F,La Jolla,0
11319,2,60000.0,63.25,62,4,261,0,F,Westminster,0
11320,1,20000.0,24.99,50,1,60,0,F,Chatou,1
11321,2,30000.0,1854.5782,64,3,182,0,F,Oregon City,1
11322,1,40000.0,7.28,60,2,8,0,F,Bellingham,1
11323,1,30000.0,73.96,73,4,220,0,F,San Francisco,1
11324,2,40000.0,3282.81,50,5,124,0,F,Imperial Beach,1
11325,1,40000.0,2433.04,58,4,210,0,F,Runcorn,1
11326,1,60000.0,7.28,83,2,264,0,F,Woodburn,0
11327,1,90000.0,99.96,52,4,8,0,F,Bellingham,3
11328,1,60000.0,7.28,40,2,83,0,F,Coronado,0
11329,3,60000.0,5707.1996,56,8,263,0,F,Wollongong,0
11330,2,70000.0,5819.05,39,3,202,0,F,Redwood City,0
11331,1,30000.0,54.98,39,2,117,0,F,Haney,1
11332,1,70000.0,7.28,60,2,261,0,F,Westminster,0
11333,1,20000.0,778.62,38,4,245,1,M,Townsville,1
11334,1,30000.0,539.99,50,1,125,1,M,Ingolstadt,1
11335,3,40000.0,341.97,81,5,245,1,M,Townsville,1
11336,2,60000.0,3366.0225,42,5,9,1,M,Bendigo,0
11337,1,60000.0,93.49,44,2,122,1,M,Hobart,0
11338,3,20000.0,6650.6,58,4,12,1,M,Berkshire,1
11339,1,20000.0,82.97,78,3,255,0,F,Warrington,1
11340,2,70000.0,63.97,42,3,89,0,F,Darlinghurst,0
11341,2,20000.0,4379.0782,39,3,166,0,F,München,1
11342,2,70000.0,2001.97,42,4,86,1,M,Cranbourne,0
11343,1,20000.0,38.98,53,2,210,1,M,Runcorn,1
11344,2,170000.0,97.45,57,5,236,1,M,Stoke-on-Trent,2
11345,1,30000.0,49.99,80,1,96,1,M,East Brisbane,1
11346,3,30000.0,6689.58,49,6,148,0,F,London,1
11347,1,80000.0,69.99,74,1,21,0,F,Bonn,3
11348,2,30000.0,3068.82,57,4,210,0,F,Runcorn,1
11349,2,20000.0,1854.5782,49,3,187,0,F,Paderborn,1
11350,1,70000.0,2329.99,44,2,37,0,F,Burlingame,0
11351,2,40000.0,3240.32,50,4,148,1,M,London,1
11352,2,60000.0,147.44,50,6,235,1,M,St. Leonards,0
11353,1,80000.0,78.98,49,2,234,1,M,Springwood,3
11354,1,40000.0,58.96,46,4,32,1,M,Braunschweig,1
11355,1,40000.0,67.27,47,3,257,1,M,Watford,1
11356,2,60000.0,1917.46,52,4,192,1,M,Perth,0
11357,1,20000.0,196.27,46,4,21,1,M,Bonn,1
11358,1,40000.0,1773.95,49,5,105,0,F,Frankfurt,1
11359,1,60000.0,1194.97,76,3,8,0,F,Bellingham,0
11360,2,20000.0,75.47,38,3,148,0,F,London,1
11361,1,60000.0,539.99,59,1,264,1,M,Woodburn,0
11362,1,60000.0,1197.41,69,5,91,1,M,Downey,0
11363,2,70000.0,5759.06,50,2,99,1,M,El Cajon,0
11364,1,70000.0,21.49,55,1,120,1,M,Hervey Bay,0
11365,1,70000.0,119.98,73,2,198,1,M,Portland,0
11366,1,90000.0,81.46,76,3,232,1,M,Spokane,3
11367,1,50000.0,67.93,45,3,218,1,M,San Carlos,0
11368,1,60000.0,7.28,42,2,117,1,M,Haney,0
11369,1,60000.0,54.98,74,2,225,1,M,Seattle,0
11370,1,70000.0,2317.92,48,4,132,1,M,Lake Oswego,0
11371,1,40000.0,32.6,42,1,267,1,M,Yakima,1
11372,2,40000.0,4639.83,45,3,7,1,M,Bellflower,1
11373,1,40000.0,78.97,48,3,92,1,M,Drancy,1
11374,1,40000.0,33.98,48,2,258,1,M,Werne,1
11375,1,40000.0,96.07,61,4,88,1,M,Daly City,1
11376,2,80000.0,72.88,57,4,97,1,M,Edmonds,3
11377,2,80000.0,1957.47,63,3,241,1,M,Sydney,3
11378,2,80000.0,5964.22,58,5,88,1,M,Daly City,3
11379,1,50000.0,39.98,76,2,117,1,M,Haney,0
11380,1,60000.0,69.99,53,1,197,1,M,Port Orchard,0
11381,1,60000.0,1714.97,54,3,265,1,M,Woodland Hills,0
11382,1,70000.0,562.96,56,4,146,1,M,Lincoln Acres,0
11383,1,70000.0,2319.99,74,1,126,1,M,Issaquah,0
11384,1,110000.0,69.99,50,1,82,1,M,Concord,3
11385,2,70000.0,5948.23,76,5,226,1,M,Sedro Woolley,0
11386,1,110000.0,4.99,79,1,222,1,M,Santa Cruz,3
11387,2,30000.0,4397.75,41,3,212,1,M,Saarlouis,1
11388,1,40000.0,69.97,40,3,218,1,M,San Carlos,1
11389,1,30000.0,8.99,50,1,229,1,M,Solingen,1
11390,2,40000.0,3335.2396,59,5,259,1,M,West Covina,1
11391,2,60000.0,5897.23,38,5,177,1,M,Novato,0
11392,1,70000.0,64.47,56,3,174,1,M,Newton,0
11393,4,80000.0,7191.77,64,10,129,1,M,Kirkby,3
11394,3,80000.0,6979.5625,65,9,268,1,M,York,3
11395,2,50000.0,94.48,44,3,154,1,M,Marysville,0
11396,1,70000.0,21.98,38,1,181,1,M,Olympia,0
11397,2,70000.0,5853.03,59,5,10,1,M,Berkeley,0
11398,3,170000.0,132.45,74,7,227,1,M,Shawnee,2
11399,1,30000.0,2071.4196,38,1,216,1,M,Salem,1
11400,1,30000.0,751.34,60,2,151,1,M,Lynnwood,1
11401,1,30000.0,28.48,61,2,222,1,M,Santa Cruz,1
11402,1,60000.0,13.98,62,2,182,1,M,Oregon City,0
11403,1,60000.0,123.98,66,2,8,1,M,Bellingham,0
11404,2,100000.0,1938.47,46,3,42,1,M,Caloundra,3
11405,2,120000.0,77.27,45,4,15,1,M,Billericay,2
11406,2,30000.0,5937.73,38,5,249,1,M,Versailles,1
11407,2,30000.0,4528.7496,71,4,241,1,M,Sydney,1
11408,1,60000.0,76.97,69,2,267,1,M,Yakima,0
11409,1,20000.0,1129.48,63,2,136,1,M,Langford,1
11410,1,70000.0,69.97,65,3,151,1,M,Lynnwood,0
11411,1,30000.0,165.28,53,3,257,0,F,Watford,1
11412,1,60000.0,561.48,53,2,4,0,F,Beaverton,0
11413,1,80000.0,123.98,42,2,120,0,F,Hervey Bay,3
11414,1,120000.0,60.47,47,3,88,0,F,Daly City,2
11415,1,160000.0,43.97,64,3,210,0,F,Runcorn,2
11416,2,60000.0,4624.83,55,3,226,0,F,Sedro Woolley,0
11417,1,40000.0,152.47,71,4,124,0,F,Imperial Beach,1
11418,1,40000.0,63.97,47,3,63,0,F,Cheltenham,1
11419,1,40000.0,119.98,52,2,225,0,F,Seattle,1
11420,1,50000.0,71.58,52,3,169,0,F,National City,0
11421,2,60000.0,39.97,43,3,245,0,F,Townsville,0
11422,1,60000.0,782.99,48,1,158,0,F,Metchosin,0
11423,2,70000.0,43.99,55,2,233,0,F,Spring Valley,0
11424,2,70000.0,4682.5325,71,4,173,0,F,Newport Beach,0
11425,1,70000.0,4.99,72,1,243,0,F,Tacoma,0
11426,1,80000.0,89.97,75,3,265,0,F,Woodland Hills,3
11427,1,30000.0,649.46,57,4,193,0,F,Peterborough,1
11428,1,40000.0,69.99,39,1,199,0,F,Puyallup,1
11429,2,60000.0,4624.83,54,3,142,0,F,Lemon Grove,0
11430,1,70000.0,2359.98,72,3,149,0,F,Long Beach,0
11431,1,20000.0,128.97,59,3,132,0,F,Lake Oswego,1
11432,3,30000.0,97.62,61,8,74,0,F,Cliffside,1
11433,2,60000.0,2822.7596,44,3,8,0,F,Bellingham,0
11434,2,90000.0,1270.8182,47,5,247,0,F,Vancouver,3
11435,2,100000.0,4626.5225,57,6,198,0,F,Portland,3
11436,1,10000.0,60.47,100,3,208,0,F,Roubaix,1
11437,1,60000.0,90.95,54,4,234,0,F,Springwood,0
